time_s,voltage_v
5.160000000000e-05,3.228643000
5.180000000000e-05,3.188442000
5.200000000000e-05,3.188442000
5.220000000000e-05,3.148241000
5.240000000000e-05,3.188442000
5.260000000000e-05,3.188442000
5.280000000000e-05,3.148241000
5.300000000000e-05,3.188442000
5.320000000000e-05,3.188442000
5.340000000000e-05,3.148241000
5.360000000000e-05,3.188442000
5.380000000000e-05,3.188442000
5.400000000000e-05,3.188442000
5.420000000000e-05,3.188442000
5.440000000000e-05,3.188442000
5.460000000000e-05,3.188442000
5.480000000000e-05,3.188442000
5.500000000000e-05,3.188442000
5.520000000000e-05,3.188442000
5.540000000000e-05,3.188442000
5.560000000000e-05,3.188442000
5.580000000000e-05,3.228643000
5.600000000000e-05,3.188442000
5.620000000000e-05,3.188442000
5.640000000000e-05,3.188442000
5.660000000000e-05,3.228643000
5.680000000000e-05,3.188442000
5.700000000000e-05,3.188442000
5.720000000000e-05,3.188442000
5.740000000000e-05,3.228643000
5.760000000000e-05,3.148241000
5.780000000000e-05,3.188442000
5.800000000000e-05,3.148241000
5.820000000000e-05,3.148241000
5.840000000000e-05,3.188442000
5.860000000000e-05,3.148241000
5.880000000000e-05,3.188442000
5.900000000000e-05,3.188442000
5.920000000000e-05,3.148241000
5.940000000000e-05,3.188442000
5.960000000000e-05,3.148241000
5.980000000000e-05,3.148241000
6.000000000000e-05,3.188442000
6.020000000000e-05,3.188442000
6.040000000000e-05,3.188442000
6.060000000000e-05,3.188442000
6.080000000000e-05,3.148241000
6.100000000000e-05,3.188442000
6.120000000000e-05,3.188442000
6.140000000000e-05,3.188442000
6.160000000000e-05,3.188442000
6.180000000000e-05,3.188442000
6.200000000000e-05,3.188442000
6.220000000000e-05,3.228643000
6.240000000000e-05,3.188442000
6.260000000000e-05,3.188442000
6.280000000000e-05,3.148241000
6.300000000000e-05,3.188442000
6.320000000000e-05,3.188442000
6.340000000000e-05,3.188442000
6.360000000000e-05,3.188442000
6.380000000000e-05,3.148241000
6.400000000000e-05,3.148241000
6.420000000000e-05,3.188442000
6.440000000000e-05,3.148241000
6.460000000000e-05,3.188442000
6.480000000000e-05,3.188442000
6.500000000000e-05,3.148241000
6.520000000000e-05,3.188442000
6.540000000000e-05,3.148241000
6.560000000000e-05,3.188442000
6.580000000000e-05,3.188442000
6.600000000000e-05,3.188442000
6.620000000000e-05,3.188442000
6.640000000000e-05,3.188442000
6.660000000000e-05,3.188442000
6.680000000000e-05,3.188442000
6.700000000000e-05,3.188442000
6.720000000000e-05,3.148241000
6.740000000000e-05,3.188442000
6.760000000000e-05,3.188442000
6.780000000000e-05,3.228643000
6.800000000000e-05,3.228643000
6.820000000000e-05,3.228643000
6.840000000000e-05,3.188442000
6.860000000000e-05,3.188442000
6.880000000000e-05,3.228643000
